MerchantProductID;Title;ProductURL;Price;Description;ImageURL;Brand;MPN;SKU;Availability;MerchantCategory;ShippingWeight;Condition;B_Category ;custom_label_1;custom_label_2;custom_label_3
2033;Black & Gold Round Poly Woven Baskets, 8-1/4" x 2-1/4", 12 Pack;https://www.forthechef.com/black-gold-round-poly-woven-baskets-8-1-4-x-2-1-4-12-pack.html;24.99 USD;Use this classic round poly woven basket to stylishly display freshly baked goods for your guests. Crafted from black and gold polypropylene, this basket offers a sleek and elegant presentation. The basket has a black body with gold along the top of the rim and the sides. The reinforced ribbed weaving along the rim and base make the basket durable enough for an array of items. This basket is perfect for serving rolls, bread, chips, candy, and more, making it a must-have for your fancy brunches and dinners. For added convenience, this basket is stackable and dishwasher safe. ;https://www.forthechef.com/media/catalog/product/6/4/642009692.jpg;FortheChef;PWBK-8R;K-642009692;in stock;Jet Serveware, Tabletop > Baskets, Bowls & Trays;1.51 lbs;new;4026;Jet Serveware, Tabletop > Baskets, Bowls & Trays;Greater than 10;
2034;Black & Gold Long Oval Poly Woven Baskets, 8-3/4" x 3-7/8" x 2", 12 Pack;https://www.forthechef.com/black-gold-long-oval-poly-woven-baskets-8-3-4-x-3-7-8-x-2-12-pack.html;23.99 USD;Use this classic long oval poly woven basket to stylishly display freshly baked goods for your guests. Crafted from black and gold polypropylene, this basket offers a sleek and elegant presentation. The basket has a black body with gold along the top of the rim and the sides. The reinforced ribbed weaving along the rim and base make the basket durable enough for an array of items. This basket is perfect for serving rolls, bread, chips, candy, and more, making it a must-have for your fancy brunches and dinners. For added convenience, this basket is stackable and dishwasher safe. ;https://www.forthechef.com/media/catalog/product/6/4/642009678.jpg;FortheChef;PWBK-9B;K-642009678;in stock;Jet Serveware, Tabletop > Baskets, Bowls & Trays;1.08 lbs;new;4026;Jet Serveware, Tabletop > Baskets, Bowls & Trays;Greater than 10;
2035;Black & Gold Oval Poly Woven Baskets, 9" x 7" x 2-3/4", 12 Pack;https://www.forthechef.com/black-gold-oval-poly-woven-baskets-9-x-7-x-2-3-4-12-pack.html;25.99 USD;Use this classic oval poly woven basket to stylishly display freshly baked goods for your guests. Crafted from black and gold polypropylene, this basket offers a sleek and elegant presentation. The basket has a black body with gold along the top of the rim and the sides. The reinforced ribbed weaving along the rim and base make the basket durable enough for an array of items. This basket is perfect for serving rolls, bread, chips, candy, and more, making it a must-have for your fancy brunches and dinners. For added convenience, this basket is stackable and dishwasher safe. ;https://www.forthechef.com/media/catalog/product/6/4/642009685.jpg;FortheChef;PWBK-9V;K-642009685;in stock;Jet Serveware, Tabletop > Baskets, Bowls & Trays;1.74 lbs;new;4026;Jet Serveware, Tabletop > Baskets, Bowls & Trays;Greater than 25;
2036;12" Stainless Steel Service Tray;https://www.forthechef.com/12-stainless-steel-modern-swirl-service-tray.html;12.99 USD;This sleek mirror-finish stainless steel serving tray offers a whimsical flair with its charming satin swirl pattern. Use this versatile tray to complement your bar tools or to serve guests signature cocktails during your next dinner party.  Line this tray with a doily and serve appetizers and small bites in style. Available in three different sizes, this mirror-finish stainless steel tray can meet all of your different serving and décor needs. This tray features a highly polished edge and satin swirl pattern that can easily be incorporated into your home décor.   ;https://www.forthechef.com/media/catalog/product/6/4/642013644.jpg;FortheChef;STRS-12;642013644;in stock;Jet Serveware, Tabletop > Baskets, Bowls & Trays;0.97 lbs;new;4009;Jet Serveware, Tabletop > Baskets, Bowls & Trays;Greater than 10;
2037;14" Stainless Steel Modern Swirl Service Tray;https://www.forthechef.com/14-stainless-steel-modern-swirl-service-tray.html;14.99 USD;This sleek mirror-finish stainless steel serving tray offers a whimsical flair with its charming satin swirl pattern. Use this versatile tray to complement your bar tools or to serve guests signature cocktails during your next dinner party.  Line this tray with a doily and serve appetizers and small bites in style. Available in three different sizes, this mirror-finish stainless steel tray can meet all of your different serving and décor needs. This tray features a highly polished edge and satin swirl pattern that can easily be incorporated into your home décor.   ;https://www.forthechef.com/media/catalog/product/6/4/642013651.jpg;FortheChef;STRS-14;642013651;in stock;Jet Serveware, Tabletop > Baskets, Bowls & Trays;1.40 lbs;new;4009;Jet Serveware, Tabletop > Baskets, Bowls & Trays;Greater than 10;
2038;16" Stainless Steel Modern Swirl Service Tray;https://www.forthechef.com/16-stainless-steel-modern-swirl-service-tray.html;15.99 USD;This sleek mirror-finish stainless steel serving tray offers a whimsical flair with its charming satin swirl pattern. Use this versatile tray to complement your bar tools or to serve guests signature cocktails during your next dinner party.  Line this tray with a doily and serve appetizers and small bites in style. Available in three different sizes, this mirror-finish stainless steel tray can meet all of your different serving and décor needs. This tray features a highly polished edge and satin swirl pattern that can easily be incorporated into your home décor. ;https://www.forthechef.com/media/catalog/product/6/4/642013668.jpg;FortheChef;STRS-16;642013668;in stock;Jet Serveware, Tabletop > Baskets, Bowls & Trays;1.84 lbs;new;4009;Jet Serveware, Tabletop > Baskets, Bowls & Trays;Greater than 10;
2116;2 Gallon (40 Cup) Stackable Shelf Ingredient Bin;https://www.forthechef.com/2-gallon-40-cup-stackable-shelf-ingredient-bin.html;42.99 USD;Perfect for storing and keeping dry, bulky ingredients fresh, this useful 2-gallon shelf ingredient bin allows quick access to essential ingredients. Its one-handed lift lid design increases food preparation efficiency and its ribbed top and bottom ensure a secure fit for other stacked bins. The clear plastic front lid enables easy viewing of contents in the bin so you do not have to guess what's in the container. Included in the bin is a white plastic scoop with a dedicated clip for sanitation compliance. Available in three sizes, these bins are lightweight yet heavy-duty, easy to clean, and stackable to provide additional storage space for your convenience. ;https://www.forthechef.com/media/catalog/product/6/4/642044907.jpg;FortheChef;IB-2S;642044907;in stock;Homekeeping > Organization and Storage > Storage;3.27 lbs;new;667;Homekeeping > Organization and Storage > Storage;Greater than 25;Large
2117;5 Gallon (80 Cup) Stackable Shelf Ingredient Bin;https://www.forthechef.com/5-gallon-80-cup-stackable-shelf-ingredient-bin.html;73.99 USD;Perfect for storing and keeping dry, bulky ingredients fresh, this useful 5-gallon shelf ingredient bin allows quick access to essential ingredients. Its one-handed lift lid design increases food preparation efficiency and its ribbed top and bottom ensure a secure fit for other stacked bins. The clear plastic front lid enables easy viewing of contents in the bin so you do not have to guess what's in the container. Included in the bin is a clear plastic scoop with a dedicated clip for sanitation compliance. Available in three sizes, these bins are lightweight yet heavy-duty, easy to clean, and stackable to provide additional storage space for your convenience. ;https://www.forthechef.com/media/catalog/product/6/4/642044945.jpg;FortheChef;IB-5S;642044945;in stock;Homekeeping > Organization and Storage > Storage;11.20 lbs;new;667;Homekeeping > Organization and Storage > Storage;Greater than 50;Large
2121;Replacement Bin for 6 Compartment Organizer Bin Set;https://www.forthechef.com/replacement-bin-for-6-compartment-organizer-bin-set.html;11.99 USD;This replacement bin for the 6 compartment cutlery organizer  can be used on its own on counter tops to store cooking utensils or on a desktop to hold office supplies. Missing or damaged one of the bins from the cutlery organizer? Use this bin as a replacement to maintain the cutlery organizer. ;https://www.forthechef.com/media/catalog/product/6/4/642020437.jpg;FortheChef;OGZ-1B;642020437;in stock;Homekeeping > Organization and Storage > Storage;0.79 lbs;new;6487;Homekeeping > Organization and Storage > Storage;Greater than 10;
2138;Heavy-Duty Natural Latex Gloves, 10-1/2" x 18-1/2", Pair;https://www.forthechef.com/heavy-duty-natural-latex-gloves-10-1-2-x-18-1-2-pair.html;17.99 USD;Keep your hands dry and protected while washing dishes and scrubbing pots with these heavy-duty natural latex gloves. Made of a heavy-duty latex material, these gloves are soft to the touch and comfortable to wear for a long period of time. The durable material allows for a variety of uses, so reach for them when working in the garden or preparing to wash your car. With an 18" length, these heavy-duty natural latex gloves not only protect your hands but your forearms as well. ;https://www.forthechef.com/media/catalog/product/6/4/642043290.jpg;FortheChef;NLGH-18;642043290;in stock;Jet Oven Mitts, Homekeeping > Cleaning Supplies;1.53 lbs;new;5113;Jet Oven Mitts, Homekeeping > Cleaning Supplies;Greater than 10;
2139;Small Yellow Natural Latex Gloves, 8-1/2" x 16", Pair;https://www.forthechef.com/small-yellow-natural-latex-gloves-8-1-2-x-16-pair.html;12.99 USD;Our natural latex gloves are ideal for keeping hands dry and protected while performing household tasks. The natural latex gloves offer optimal protection, whether it is when washing dishes and scrubbing pots or handling harsh chemicals\; the extended sleeve not only protects hands but arms as well. The embossed texture, featured on the palm and finger tips, offers added grip while handling slippery and soapy dishes. ;https://www.forthechef.com/media/catalog/product/6/4/642015259.jpg;FortheChef;NLG-816;642015259;in stock;Jet Oven Mitts, Homekeeping > Cleaning Supplies;0.54 lbs;new;5113;Jet Oven Mitts, Homekeeping > Cleaning Supplies;Greater than 10;
2140;Medium Yellow Natural Latex Gloves, 9" x 16", Pair;https://www.forthechef.com/medium-yellow-natural-latex-gloves-9-x-16-pair.html;12.99 USD;Our natural latex gloves are ideal for keeping hands dry and protected while performing household tasks. The natural latex gloves offer optimal protection, whether it is when washing dishes and scrubbing pots or handling harsh chemicals\; the extended sleeve not only protects hands but arms as well. The embossed texture, featured on the palm and finger tips, offers added grip while handling slippery and soapy dishes. ;https://www.forthechef.com/media/catalog/product/6/4/642015266.jpg;FortheChef;NLG-916;642015266;in stock;Jet Oven Mitts, Homekeeping > Cleaning Supplies;0.44 lbs;new;5113;Jet Oven Mitts, Homekeeping > Cleaning Supplies;Greater than 10;
2141;Large Black Natural Latex Gloves, 10" x 18", Pair;https://www.forthechef.com/large-black-natural-latex-gloves-10-x-18-pair.html;13.99 USD;Our natural latex gloves are ideal for keeping hands dry and protected while performing household tasks. The natural latex gloves offer optimal protection, whether it is when washing dishes and scrubbing pots or handling harsh chemicals\; the extended sleeve not only protects hands but arms as well. The embossed texture, featured on the palm and finger tips, offers added grip while handling slippery and soapy dishes. ;https://www.forthechef.com/media/catalog/product/6/4/642015273.jpg;FortheChef;NLG-1018;642015273;in stock;Jet Oven Mitts, Homekeeping > Cleaning Supplies;0.54 lbs;new;5113;Jet Oven Mitts, Homekeeping > Cleaning Supplies;Greater than 10;
2148;3" Diameter Stainless Steel Sink Strainer with Stopper;https://www.forthechef.com/3-diameter-stainless-steel-sink-strainer-with-stopper.html;6.99 USD;Avoid the pesky task of fishing out soggy, mushy scraps from the sink's drain by using this sink strainer. After washing pots and pans, pick the strainer up by the center to dispose of any debris left behind. Constructed from stainless-steel, this sink strainer will resist rust and corrosion, making it durable enough for everyday use. ;https://www.forthechef.com/media/catalog/product/6/4/642024312.jpg;FortheChef;SIK-3;642024312;in stock;Jet Colanders & Strainers, Homekeeping > Cleaning Supplies;0.12 lbs;new;5631;Jet Colanders & Strainers, Homekeeping > Cleaning Supplies;Greater than 2;
2157;5" Gray Bus/Utility Box;https://www.forthechef.com/5-gray-bus-utility-box.html;17.99 USD;Keep your precious special occasion dinnerware protected in this durable dish box constructed of a thick polypropylene. Use this box to safely store holiday decorations, seasonal clothes or unused decor. A handle on each side allows for safe and convenient transportation of the box. Available in three different colors, these containers lend themselves well to color-coding organization. Lids are sold separately. ;https://www.forthechef.com/media/catalog/product/9/4/944006990.jpg;FortheChef;PL-5G;944006990;in stock;Jet Kitchen Storage, Homekeeping > Cleaning Supplies;1.80 lbs;new;5631;Jet Kitchen Storage, Homekeeping > Cleaning Supplies;Greater than 10;Large
